indiv_num,hplus,rgi,datdeb_m,datdeb,salred_lowess,sexe,age,ancentr,dep,dimanc,horaic,maisoc,pnai28,samedc,zus,nivet,empnbh,paiperc,paimerc,datdeb_q,naf10,etranger,urban,in_tepa,married
367027,,4,2008m6,09jun2008,1887.7803,1,33,31,19,3,1,3,10,3,0,32,36,1,1,2008q2,MN,1,1,1,1
367027,,5,2008m9,08sep2008,1880.1296,1,33,34,19,3,1,3,10,3,0,32,36,1,1,2008q3,MN,1,1,1,1
367348,,1,2007m2,26feb2007,2057.78,1,59,53,83,1,1,3,10,1,0,52,48,1,1,2007q1,RU,1,1,1,0
367348,,2,2007m5,28may2007,2086.0671,1,59,56,83,1,1,3,10,1,0,52,48,1,1,2007q2,RU,1,1,1,0
367348,,3,2007m8,27aug2007,2098.8003,1,59,59,83,1,1,3,10,1,0,52,48,1,1,2007q3,RU,1,1,1,0
367348,,4,2007m11,26nov2007,2101.345,1,60,62,83,1,1,3,10,1,0,52,40,1,1,2007q4,RU,1,1,1,0
367348,40,5,2008m5,26may2008,2112.1101,1,60,68,83,1,1,3,10,1,0,52,21,1,1,2008q2,BE,1,1,1,0
367607,,1,2006m9,18sep2006,1805.3402,1,36,132,95,1,1,3,15,3,0,43,37.5,9,9,2006q3,GI,1,1,1,1
367607,,2,2006m12,18dec2006,1814.9524,1,36,132,95,1,1,3,15,3,0,43,24,9,9,2006q4,GI,1,1,1,1
367607,,3,2007m3,19mar2007,1825.4448,1,36,144,95,1,1,3,15,3,0,43,16,9,9,2007q1,GI,1,1,1,1
367607,,4,2007m6,18jun2007,1835.7054,1,36,144,95,1,1,3,15,3,0,43,37,9,9,2007q2,GI,1,1,1,1
367607,,5,2007m9,17sep2007,1845.2891,1,37,144,95,1,1,3,15,3,0,43,37.5,9,9,2007q3,GI,1,1,1,1
367607,,6,2007m12,17dec2007,1855.0636,1,37,144,95,1,1,3,15,3,0,43,37.5,9,9,2007q4,GI,1,1,1,1
367612,,1,2006m9,18sep2006,1350.0269,0,35,29,95,3,1,3,10,3,0,52,37,1,1,2006q3,BE,1,1,1,0
367612,,3,2007m3,19mar2007,1531.2437,0,36,35,95,3,1,3,10,3,0,52,37,1,1,2007q1,BE,1,1,1,0
367612,,4,2007m6,18jun2007,1550.1172,0,36,38,95,3,1,3,10,3,0,52,37,1,1,2007q2,BE,1,1,1,0
367612,,5,2007m9,17sep2007,1569.8766,0,36,41,95,3,1,3,10,3,0,52,37,1,1,2007q3,BE,1,1,1,0
367612,,6,2007m12,17dec2007,1576.272,0,37,44,95,3,1,3,10,3,0,52,37,1,1,2007q4,BE,1,1,1,0
367616,,1,2006m9,18sep2006,1758.6816,1,47,192,95,3,1,3,52,3,0,72,35,10,10,2006q3,FZ,2,1,1,1
367616,,2,2006m12,18dec2006,1786.0481,1,48,192,95,3,1,3,52,3,0,72,35,10,10,2006q4,FZ,2,1,1,1
367616,,3,2007m3,19mar2007,1805.5168,1,48,204,95,3,1,3,52,3,0,72,35,10,10,2007q1,FZ,2,1,1,1
367616,,4,2007m6,18jun2007,1831.8496,1,48,204,95,3,1,3,52,3,0,72,35,10,10,2007q2,FZ,2,1,1,1
367616,,5,2007m9,17sep2007,1866.9304,1,48,204,95,3,1,3,52,3,0,72,35,10,10,2007q3,FZ,2,1,1,1
367616,,6,2007m12,17dec2007,1896.9225,1,49,204,95,3,1,3,52,3,0,72,35,10,10,2007q4,FZ,2,1,1,1
367619,,5,2007m9,17sep2007,,1,18,2,95,3,1,3,10,2,0,43,40,10,10,2007q3,GI,1,1,1,1
367619,,6,2007m12,17dec2007,1242.202,1,19,5,95,3,1,3,10,2,0,43,40,10,10,2007q4,GI,1,1,1,1
367623,,1,2006m9,18sep2006,1220.9089,1,22,3,95,3,1,3,45,3,0,61,35,8,8,2006q3,BE,3,1,1,1
367623,,2,2006m12,18dec2006,,1,23,6,95,3,1,3,45,3,0,61,35,8,8,2006q4,BE,3,1,1,1
367623,,3,2007m3,19mar2007,,1,23,9,95,3,1,3,45,3,0,61,35,8,8,2007q1,BE,3,1,1,1
367623,,4,2007m6,18jun2007,,1,23,12,95,3,1,3,45,3,0,61,35,8,8,2007q2,BE,3,1,1,1
367623,,5,2007m9,17sep2007,,1,23,15,95,3,1,3,45,3,0,61,35,8,8,2007q3,BE,3,1,1,1
367624,,1,2006m9,18sep2006,1227.3711,1,21,11,95,3,1,3,45,3,0,61,35,8,8,2006q3,BE,3,1,1,1
367624,,2,2006m12,18dec2006,1265.7404,1,21,14,95,3,1,3,45,3,0,61,35,8,8,2006q4,BE,3,1,1,1
367624,,3,2007m3,19mar2007,1279.1681,1,21,17,95,3,1,3,45,3,0,61,35,8,8,2007q1,BE,3,1,1,1
367624,,4,2007m6,18jun2007,,1,22,20,95,3,1,3,45,3,0,61,35,8,8,2007q2,BE,3,1,1,1
367624,,5,2007m9,17sep2007,1339.6012,1,22,23,95,3,1,3,45,3,0,61,35,8,8,2007q3,BE,3,1,1,1
367627,,1,2006m9,18sep2006,2098.1284,1,55,396,95,3,1,3,13,2,0,72,35,6,6,2006q3,BE,2,1,1,1
367627,,2,2006m12,18dec2006,2110.0154,1,55,396,95,3,1,3,13,2,0,72,0,6,6,2006q4,BE,2,1,1,1
367627,,3,2007m3,19mar2007,2130.7568,1,56,408,95,3,1,3,13,2,0,72,35,6,6,2007q1,BE,2,1,1,1
367627,,4,2007m6,18jun2007,2156.3596,1,56,408,95,3,1,3,13,2,0,72,35,6,6,2007q2,BE,2,1,1,1
367627,,5,2007m9,17sep2007,2185.3347,1,56,408,95,3,1,3,13,2,0,72,35,6,6,2007q3,BE,2,1,1,1
367627,,6,2007m12,17dec2007,2215.0649,1,56,408,95,3,1,3,13,2,0,72,0,6,6,2007q4,BE,2,1,1,1
367636,,2,2006m12,18dec2006,1531.4635,0,26,20,95,1,2,3,13,1,0,32,35,6,6,2006q4,GI,3,1,1,1
367636,,3,2007m3,19mar2007,1536.0006,0,26,23,95,1,2,3,13,1,0,32,35,6,6,2007q1,GI,3,1,1,1
367636,,4,2007m6,18jun2007,1553.7109,0,26,26,95,1,2,3,13,1,0,32,35,6,6,2007q2,GI,3,1,1,1
367636,,5,2007m9,17sep2007,1557.8928,0,27,29,95,1,2,3,13,1,0,32,35,6,6,2007q3,GI,3,1,1,1
367648,,1,2006m9,18sep2006,1328.933,0,26,43,95,3,1,3,10,3,0,43,36,6,6,2006q3,GI,1,1,1,0
367648,,2,2006m12,18dec2006,1341.4655,0,27,46,95,3,1,3,10,3,0,43,35,6,6,2006q4,GI,1,1,1,0
367648,,3,2007m3,19mar2007,1349.9298,0,27,49,95,3,1,3,10,3,0,43,37,6,6,2007q1,GI,1,1,1,0
367648,,4,2007m6,18jun2007,1358.1799,0,27,52,95,3,1,3,10,3,0,43,37,6,6,2007q2,GI,1,1,1,0
367648,,5,2007m9,17sep2007,1377.1036,0,27,55,95,3,1,3,10,3,0,43,37,6,6,2007q3,GI,1,1,1,0
367648,,6,2007m12,17dec2007,1406.2764,0,28,58,95,3,1,3,10,3,0,43,35,6,6,2007q4,GI,1,1,1,0
367651,,1,2006m9,18sep2006,2098.1284,1,55,348,95,3,1,1,10,3,0,51,50,1,1,2006q3,BE,1,1,1,1
367651,,2,2006m12,18dec2006,2110.0154,1,55,348,95,3,1,1,10,3,0,51,0,1,1,2006q4,BE,1,1,1,1
367651,,3,2007m3,19mar2007,2130.7568,1,55,360,95,3,1,1,10,3,0,51,0,1,1,2007q1,BE,1,1,1,1
367651,,4,2007m6,18jun2007,2156.3596,1,55,360,95,3,1,1,10,3,0,51,50,1,1,2007q2,BE,1,1,1,1
367651,,5,2007m9,17sep2007,2185.3347,1,56,360,95,3,1,1,10,3,0,51,50,1,1,2007q3,BE,1,1,1,1
367651,,6,2007m12,17dec2007,2215.0649,1,56,360,95,3,1,1,10,3,0,51,50,1,1,2007q4,BE,1,1,1,1
367652,,1,2006m9,18sep2006,1632.2653,0,50,396,95,3,1,3,10,3,0,52,38,1,1,2006q3,KZ,1,1,1,1
367652,,2,2006m12,18dec2006,1638.1763,0,51,396,95,3,1,3,10,3,0,52,0,1,1,2006q4,KZ,1,1,1,1
367652,,3,2007m3,19mar2007,1642.0865,0,51,408,95,3,1,3,10,3,0,52,0,1,1,2007q1,KZ,1,1,1,1
367652,,4,2007m6,18jun2007,1646.3215,0,51,408,95,3,1,3,10,3,0,52,38,1,1,2007q2,KZ,1,1,1,1
367652,,5,2007m9,17sep2007,1653.2268,0,51,408,95,3,1,3,10,3,0,52,38,1,1,2007q3,KZ,1,1,1,1
367652,,6,2007m12,17dec2007,1657.4609,0,52,408,95,3,1,3,10,3,0,52,38,1,1,2007q4,KZ,1,1,1,1
367744,39,1,2007m9,10sep2007,,1,50,9,75,3,1,3,32,3,0,72,35,4,4,2007q3,FZ,3,1,1,1
367744,,2,2007m12,10dec2007,1611.0553,1,50,12,75,3,1,3,32,3,0,72,35,4,4,2007q4,FZ,3,1,1,1
367744,,3,2008m3,10mar2008,1622.5844,1,51,15,75,3,1,3,32,3,0,72,35,4,4,2008q1,FZ,3,1,1,1
367744,,4,2008m6,09jun2008,,1,51,18,75,3,1,3,32,3,0,72,35,4,4,2008q2,FZ,3,1,1,1
367744,48,5,2008m9,08sep2008,1750.5111,1,51,21,75,3,1,3,32,3,0,72,35,4,4,2008q3,FZ,3,1,1,1
367745,,1,2007m9,10sep2007,,0,51,9,75,3,1,1,32,1,0,72,49,4,4,2007q3,LZ,3,1,1,1
367745,,2,2007m12,10dec2007,1389.0475,0,51,12,75,3,1,1,32,1,0,72,49,4,4,2007q4,LZ,3,1,1,1
367745,,3,2008m3,10mar2008,,0,51,15,75,3,1,1,32,1,0,72,49,4,4,2008q1,LZ,3,1,1,1
367745,,4,2008m6,09jun2008,1402.5549,0,51,18,75,3,1,1,32,1,0,72,49,4,4,2008q2,LZ,3,1,1,1
367750,,1,2007m6,11jun2007,2403.9443,0,48,144,75,3,1,3,11,3,0,31,35,6,6,2007q2,RU,1,1,1,0
367750,,2,2007m12,10dec2007,2372.2512,0,49,144,75,3,1,3,11,3,0,31,35,6,6,2007q4,RU,1,1,1,0
367750,,3,2008m3,10mar2008,2362.7744,0,49,156,75,3,1,3,11,3,0,31,35,6,6,2008q1,RU,1,1,1,0
367750,,4,2008m6,09jun2008,2359.335,0,49,156,75,3,1,3,11,3,0,31,35,6,6,2008q2,RU,1,1,1,0
367750,,5,2008m9,08sep2008,2346.9736,0,50,156,75,3,1,3,11,3,0,31,35,6,6,2008q3,RU,1,1,1,0
367753,,1,2007m6,11jun2007,4075.6997,1,51,204,75,3,1,3,10,3,0,21,50,1,1,2007q2,KZ,1,1,1,1
367753,,2,2007m9,10sep2007,4189.0508,1,51,204,75,3,1,3,10,3,0,21,50,1,1,2007q3,KZ,1,1,1,1
367753,,3,2007m12,10dec2007,4312.2046,1,51,204,75,3,1,3,10,3,0,21,50,1,1,2007q4,KZ,1,1,1,1
367753,,4,2008m3,10mar2008,4407.4941,1,51,216,75,3,1,3,10,3,0,21,50,1,1,2008q1,KZ,1,1,1,1
367753,,5,2008m6,09jun2008,4503.5503,1,52,216,75,3,1,3,10,3,0,21,50,1,1,2008q2,KZ,1,1,1,1
367753,,6,2008m9,08sep2008,4605.9951,1,52,216,75,3,1,3,10,3,0,21,50,1,1,2008q3,KZ,1,1,1,1
367770,,1,2007m6,11jun2007,4053.7529,1,42,19,75,3,1,3,51,2,0,21,60,10,10,2007q2,KZ,3,1,1,1
367770,,2,2007m9,10sep2007,3426.1411,1,42,22,75,3,1,3,51,2,0,21,60,10,10,2007q3,KZ,3,1,1,1
367770,,3,2007m12,10dec2007,3618.4495,1,42,25,75,3,1,3,51,2,0,21,60,10,10,2007q4,KZ,3,1,1,1
367770,,4,2008m3,10mar2008,3802.7363,1,43,28,75,3,1,3,51,2,0,21,60,10,10,2008q1,KZ,3,1,1,1
367770,,5,2008m6,09jun2008,3835.0015,1,43,31,75,3,1,3,51,2,0,21,60,10,10,2008q2,KZ,3,1,1,1
367770,,6,2008m9,08sep2008,3831.6963,1,43,34,75,3,1,3,51,2,0,21,60,10,10,2008q3,KZ,3,1,1,1
367774,,1,2007m6,11jun2007,4075.6997,1,46,120,75,3,1,3,10,2,0,21,50,1,1,2007q2,RU,1,1,1,1
367774,,2,2007m9,10sep2007,4189.0508,1,46,120,75,3,1,3,10,2,0,21,50,1,1,2007q3,RU,1,1,1,1
367774,,3,2007m12,10dec2007,4312.2046,1,47,120,75,3,1,3,10,2,0,21,50,1,1,2007q4,RU,1,1,1,1
367774,,4,2008m3,10mar2008,4407.4941,1,47,132,75,3,1,3,10,2,0,21,50,1,1,2008q1,RU,1,1,1,1
367774,,5,2008m6,09jun2008,4503.5503,1,47,132,75,3,1,3,10,2,0,21,50,1,1,2008q2,RU,1,1,1,1
367774,,6,2008m9,08sep2008,4605.9951,1,47,132,75,3,1,3,10,2,0,21,50,1,1,2008q3,RU,1,1,1,1
367777,42,1,2007m6,11jun2007,3076.7839,0,52,192,75,3,1,3,10,2,0,21,37,1,1,2007q2,MN,1,1,1,0
367777,45,3,2007m12,10dec2007,2989.6108,0,53,192,75,3,1,3,10,2,0,21,45,1,1,2007q4,MN,1,1,1,0
367777,,4,2008m3,10mar2008,2949.7949,0,53,204,75,3,1,3,10,2,0,21,45,1,1,2008q1,MN,1,1,1,0
367777,,5,2008m6,09jun2008,2950.5708,0,53,204,75,3,1,3,10,2,0,21,37,1,1,2008q2,MN,1,1,1,0
367777,45,6,2008m9,08sep2008,2963.2151,0,54,204,75,3,1,3,10,2,0,21,35,1,1,2008q3,MN,1,1,1,0
367780,,1,2007m6,11jun2007,4059.5498,1,36,132,75,3,1,3,31,3,0,21,43,1,1,2007q2,BE,1,1,1,1
367780,,2,2007m9,10sep2007,4062.7354,1,36,132,75,3,1,3,31,3,0,21,43,1,1,2007q3,BE,1,1,1,1
367780,,3,2007m12,10dec2007,4048.2839,1,36,132,75,3,1,3,31,3,0,21,43,1,1,2007q4,BE,1,1,1,1
367781,,1,2007m6,11jun2007,3049.3005,0,35,144,75,3,1,3,10,3,0,21,45,1,1,2007q2,KZ,1,1,1,1
367781,,2,2007m9,10sep2007,3067.8889,0,35,144,75,3,1,3,10,3,0,21,45,1,1,2007q3,KZ,1,1,1,1
367781,,3,2007m12,10dec2007,3097.928,0,35,144,75,3,1,3,10,3,0,21,45,1,1,2007q4,KZ,1,1,1,1
367989,,1,2006m10,23oct2006,1547.6493,1,28,53,30,3,1,3,10,3,0,41,35,1,1,2006q4,RU,1,1,1,1
367989,,2,2007m1,22jan2007,1571.5068,1,28,56,30,3,1,3,10,3,0,41,35,1,1,2007q1,RU,1,1,1,1
367989,,3,2007m4,23apr2007,1590.3538,1,29,59,30,3,1,3,10,3,0,41,35,1,1,2007q2,RU,1,1,1,1
367989,,4,2007m10,22oct2007,1602.4456,1,29,65,30,3,1,3,10,3,0,41,35,1,1,2007q4,RU,1,1,1,1
367989,,5,2008m1,21jan2008,1603.1194,1,29,68,30,3,1,3,10,3,0,41,35,1,1,2008q1,BE,1,1,1,1
368025,,1,2007m6,25jun2007,1778.9966,1,40,132,67,3,2,3,10,1,0,61,40,1,1,2007q2,BE,1,1,1,1
368025,,2,2008m9,22sep2008,1869.9705,1,41,144,67,3,2,3,10,1,0,61,40,1,1,2008q3,BE,1,1,1,1
368026,,1,2007m6,25jun2007,1974.3726,1,46,120,67,3,2,3,10,3,0,61,35,1,1,2007q2,GI,1,1,1,1
368027,,4,2008m3,24mar2008,1832.6385,0,36,84,67,3,3,3,10,1,0,32,35,99,1,2008q1,GI,1,1,1,1
368027,,5,2008m6,23jun2008,1844.7594,0,36,84,67,3,3,3,10,1,0,32,33,99,1,2008q2,GI,1,1,1,1
368030,,6,2008m9,22sep2008,1995.459,0,37,156,67,3,1,2,10,3,0,32,35,1,1,2008q3,BE,1,1,1,1
368033,,2,2007m9,24sep2007,1674.8845,1,37,120,67,3,1,3,10,3,0,52,35,1,1,2007q3,FZ,1,1,1,1
368033,,4,2008m3,24mar2008,1720.84,1,38,132,67,3,1,3,10,3,0,52,30,1,1,2008q1,FZ,1,1,1,1
368034,,1,2007m6,25jun2007,1344.528,0,31,120,67,3,2,3,10,3,0,43,35,1,1,2007q2,BE,1,1,1,1
368034,,2,2007m9,24sep2007,1354.057,0,31,120,67,3,2,3,10,3,0,43,35,1,1,2007q3,BE,1,1,1,1
368034,,4,2008m3,24mar2008,1371.2114,0,32,132,67,3,2,3,10,3,0,43,31,1,1,2008q1,BE,1,1,1,1
368034,,5,2008m6,23jun2008,1377.6565,0,32,132,67,3,2,3,10,3,0,43,47,1,1,2008q2,BE,1,1,1,1
368037,,1,2007m6,25jun2007,1561.0349,1,33,132,67,3,1,3,10,3,0,52,40,4,4,2007q2,FZ,1,1,1,1
368037,,2,2007m9,24sep2007,1574.7207,1,33,132,67,3,1,3,10,3,0,52,40,4,4,2007q3,FZ,1,1,1,1
368037,,3,2008m3,24mar2008,1622.7828,1,34,144,67,3,1,3,10,3,0,52,32,4,4,2008q1,FZ,1,1,1,1
368037,,4,2008m6,23jun2008,1636.8524,1,34,144,67,3,1,3,10,3,0,52,45,4,4,2008q2,FZ,1,1,1,1
368039,45,1,2007m6,25jun2007,1530.3378,1,32,108,67,3,1,3,10,2,0,52,35,1,1,2007q2,GI,1,1,1,0
368039,,3,2008m9,22sep2008,1559.4976,1,33,120,67,3,1,3,10,2,0,52,35,1,1,2008q3,GI,1,1,1,0
368086,,1,2007m1,01jan2007,1926.6873,1,49,55,6,3,1,3,11,2,0,41,37,4,6,2007q1,MN,1,1,1,1
368086,,2,2007m4,02apr2007,1954.4485,1,49,58,6,3,1,3,11,2,0,41,45,4,6,2007q2,MN,1,1,1,1
368086,,3,2007m7,02jul2007,1984.3733,1,49,61,6,3,1,3,11,2,0,41,50,4,6,2007q3,MN,1,1,1,1
368086,,4,2007m10,01oct2007,2012.1155,1,50,64,6,3,1,3,11,2,0,41,50,4,6,2007q4,MN,1,1,1,1
368086,,5,2007m12,31dec2007,2027.302,1,50,67,6,3,1,3,11,2,0,41,37,4,6,2008q1,MN,1,1,1,1
368086,,6,2008m3,31mar2008,1806.3944,1,50,2,6,3,1,3,11,3,0,41,45,4,6,2008q2,KZ,1,1,1,1
368087,,1,2007m1,01jan2007,1639.6696,0,52,276,6,3,1,3,10,3,0,52,32,1,1,2007q1,KZ,1,1,1,1
368087,,2,2007m4,02apr2007,1643.2056,0,52,276,6,3,1,3,10,3,0,52,41,1,1,2007q2,KZ,1,1,1,1
368087,,3,2007m7,02jul2007,1648.5265,0,52,276,6,3,1,3,10,3,0,52,41,1,1,2007q3,KZ,1,1,1,1
368087,,4,2007m10,01oct2007,1655.1333,0,53,276,6,3,1,3,10,3,0,52,41,1,1,2007q4,KZ,1,1,1,1
368087,,5,2007m12,31dec2007,1657.4609,0,53,288,6,3,1,3,10,3,0,52,8,1,1,2008q1,KZ,1,1,1,1
368087,,6,2008m3,31mar2008,1659.2922,0,53,288,6,3,1,3,10,3,0,52,41,1,1,2008q2,KZ,1,1,1,1
368090,,2,2007m4,02apr2007,1829.0352,1,35,120,6,1,1,3,26,1,0,41,38,99,3,2007q2,RU,3,1,1,1
368090,,3,2007m7,02jul2007,1838.8508,1,35,120,6,1,1,3,26,1,0,41,38,99,3,2007q3,RU,3,1,1,1
368090,,4,2007m10,01oct2007,1848.7001,1,35,120,6,1,1,3,26,1,0,41,38,99,3,2007q4,RU,3,1,1,1
368090,,5,2007m12,31dec2007,1855.0636,1,36,132,6,1,1,3,26,1,0,41,38,99,3,2008q1,GI,3,1,1,1
368090,,6,2008m3,31mar2008,1860.7554,1,36,132,6,1,1,3,26,1,0,41,38,99,3,2008q2,GI,3,1,1,1
368092,,1,2007m4,02apr2007,1637.922,1,36,204,6,3,1,3,32,1,0,71,39,4,4,2007q2,FZ,3,1,1,1
368092,,2,2007m7,02jul2007,1659.4874,1,37,204,6,3,1,3,32,1,0,71,39,4,4,2007q3,FZ,3,1,1,1
368092,,3,2007m10,01oct2007,1682.5219,1,37,204,6,3,1,3,32,1,0,71,39,4,4,2007q4,FZ,3,1,1,1
368092,,4,2007m12,31dec2007,2236.0789,1,37,216,6,3,1,3,32,1,0,71,8,4,4,2008q1,00,3,1,1,1
368092,,5,2008m3,31mar2008,2172.8367,1,37,216,6,3,1,3,32,1,0,71,39,4,4,2008q2,00,3,1,1,1
368093,,1,2007m1,01jan2007,1633.8387,0,50,44,6,3,1,3,10,3,0,52,23,1,3,2007q1,MN,1,1,1,0
368093,,2,2007m4,02apr2007,1645.8782,0,50,47,6,3,1,3,10,3,0,52,39,1,3,2007q2,MN,1,1,1,0
368093,,3,2007m7,02jul2007,1655.2881,0,50,50,6,3,1,3,10,3,0,52,39,1,3,2007q3,MN,1,1,1,0
368093,,6,2008m3,31mar2008,1671.6772,0,51,59,6,3,1,3,10,3,0,52,39,1,3,2008q2,MN,1,1,1,0
368096,,1,2007m1,01jan2007,2441.1106,1,30,48,6,2,1,2,14,2,0,21,32,7,7,2007q1,MN,3,1,1,0
368096,,2,2007m4,02apr2007,2463.0547,1,31,51,6,2,1,2,14,2,0,21,40,7,7,2007q2,MN,3,1,1,0
368096,,3,2007m7,02jul2007,2483.0786,1,31,54,6,2,1,2,14,2,0,21,40,7,7,2007q3,MN,3,1,1,0
368096,,4,2007m10,01oct2007,2500.0249,1,31,57,6,2,1,2,14,2,0,21,40,7,7,2007q4,MN,3,1,1,0
368099,,1,2007m7,02jul2007,1818.3031,1,46,10,6,1,1,3,60,1,0,72,33,10,10,2007q3,MN,3,1,1,0
368099,40,2,2007m10,01oct2007,1431.6042,1,46,13,6,1,1,3,60,1,0,72,30,10,10,2007q4,MN,3,1,1,0
368099,,3,2007m12,31dec2007,1454.8162,1,46,16,6,3,1,3,60,1,0,72,36,10,10,2008q1,MN,3,1,1,0
368099,54,4,2008m3,31mar2008,1520.4741,1,47,19,6,3,1,3,60,1,0,72,44,10,10,2008q2,MN,3,1,1,0
368100,,1,2007m7,02jul2007,1655.2881,0,45,39,6,1,1,3,60,1,0,61,39,10,10,2007q3,MN,3,1,1,0
368100,,2,2007m10,01oct2007,1662.6331,0,45,42,6,1,1,3,60,1,0,61,39,10,10,2007q4,MN,3,1,1,0
368100,,3,2007m12,31dec2007,1666.583,0,46,45,6,1,1,3,60,1,0,61,31,10,10,2008q1,MN,3,1,1,0
368105,,1,2007m1,01jan2007,2558.3948,0,36,96,6,1,1,2,10,1,0,22,58,1,1,2007q1,GI,1,1,1,0
368105,,2,2007m4,02apr2007,2594.8801,0,36,96,6,3,1,1,10,3,0,22,40,1,1,2007q2,GI,1,1,1,0
368105,,4,2007m10,01oct2007,2783.7839,0,37,96,6,3,1,1,10,3,0,22,40,1,1,2007q4,GI,1,1,1,0
368105,,6,2008m3,31mar2008,2942.6416,0,37,108,6,3,1,1,10,3,0,22,39,1,1,2008q2,GI,1,1,1,0
368376,,2,2007m9,24sep2007,1653.2268,0,47,132,67,3,1,3,10,3,0,52,36,1,1,2007q3,MN,1,1,1,1
368376,,4,2008m3,24mar2008,1659.2922,0,47,144,67,3,1,3,10,3,0,52,28,1,1,2008q1,MN,1,1,1,1
368376,,5,2008m6,23jun2008,1661.298,0,48,144,67,3,1,3,10,3,0,52,35,1,1,2008q2,MN,1,1,1,1
368377,,1,2007m6,25jun2007,1561.0349,1,25,72,67,3,1,3,10,3,0,52,35,1,1,2007q2,FZ,1,1,1,1
368377,,2,2007m9,24sep2007,1574.7207,1,26,72,67,3,1,3,10,3,0,52,35,1,1,2007q3,FZ,1,1,1,1
368377,,4,2008m3,24mar2008,1622.7828,1,26,84,67,3,1,3,10,3,0,52,30,1,1,2008q1,FZ,1,1,1,1
368377,,5,2008m6,23jun2008,1636.8524,1,26,84,67,3,1,3,10,3,0,52,35,1,1,2008q2,FZ,1,1,1,1
368377,,6,2008m9,22sep2008,1647.7064,1,27,84,67,3,1,3,10,3,0,52,35,1,1,2008q3,FZ,1,1,1,1
368393,,3,2008m3,24mar2008,2713.8372,1,49,132,67,3,1,3,10,3,0,31,28,1,1,2008q1,GI,1,1,1,1
368393,,4,2008m6,23jun2008,2746.4182,1,49,132,67,3,1,3,10,3,0,31,35,1,1,2008q2,GI,1,1,1,1
368399,,1,2007m6,25jun2007,1297.6621,1,24,31,67,3,1,3,10,3,0,52,35,1,1,2007q2,FZ,1,1,1,0
368399,50,2,2007m9,24sep2007,1316.3738,1,24,33,67,3,1,3,10,3,0,52,37,1,1,2007q3,FZ,1,1,1,0
368399,,4,2008m3,24mar2008,1344.5792,1,24,39,67,3,1,3,10,3,0,52,28,1,1,2008q1,FZ,1,1,1,0
368399,,5,2008m6,23jun2008,1636.8524,1,25,42,67,3,1,3,10,3,0,52,37,1,1,2008q2,FZ,1,1,1,1
368445,,1,2007m6,25jun2007,1987.9443,1,48,348,17,3,2,3,10,3,0,52,37.5,1,1,2007q2,BE,1,0,1,1
368445,,2,2007m9,24sep2007,2011.0574,1,48,348,17,3,2,3,10,3,0,52,30,1,1,2007q3,BE,1,0,1,1
368445,,4,2008m3,24mar2008,2042.6476,1,49,360,17,3,2,3,10,3,0,52,35,1,1,2008q1,BE,1,0,1,1
368445,,5,2008m6,23jun2008,2043.6997,1,49,360,17,3,2,3,10,3,0,52,37.5,1,1,2008q2,BE,1,0,1,1
368445,,6,2008m9,22sep2008,2044.978,1,49,360,17,3,2,3,10,3,0,52,39.5,1,1,2008q3,BE,1,0,1,1
368471,45,1,2007m6,25jun2007,1451.4391,0,29,4,17,2,3,2,10,1,0,32,60,1,1,2007q2,GI,1,0,1,0
368471,,3,2007m12,24dec2007,1634.3448,0,30,9,17,2,3,2,10,1,0,32,45,1,1,2007q4,GI,1,0,1,0
368471,,4,2008m3,24mar2008,1426.0044,0,30,12,17,3,1,3,10,1,0,32,35,1,1,2008q1,GI,1,0,1,0
368949,45,1,2007m6,25jun2007,1505.85,1,28,16,17,3,1,3,10,3,0,43,39,1,1,2007q2,BE,1,0,1,0
368949,44,4,2008m3,24mar2008,1664.0789,1,29,24,17,3,1,3,10,3,0,43,39,1,1,2008q1,BE,1,0,1,0
368949,43,5,2008m6,23jun2008,,1,29,27,17,3,1,3,10,3,0,43,39,1,1,2008q2,BE,1,0,1,0
368949,45,6,2008m9,22sep2008,1644.4985,1,29,30,17,3,1,3,10,3,0,43,35,1,1,2008q3,BE,1,0,1,0
369563,,1,2007m8,27aug2007,1994.1208,1,47,96,6,2,1,3,12,1,0,72,40,6,6,2007q3,RU,1,1,1,1
369563,,2,2007m11,26nov2007,2020.1184,1,47,96,6,2,1,3,12,1,0,72,40,6,6,2007q4,RU,1,1,1,1
369563,,3,2008m2,25feb2008,2038.441,1,48,108,6,2,1,3,12,1,0,72,40,6,6,2008q1,GI,1,1,1,1
369563,,4,2008m5,26may2008,2047.1748,1,48,108,6,2,1,3,12,1,0,72,40,6,6,2008q2,GI,1,1,1,1
369563,,5,2008m8,25aug2008,2053.7004,1,48,108,6,2,1,3,12,1,0,72,40,6,6,2008q3,GI,1,1,1,1
369563,,6,2008m11,24nov2008,2073.2041,1,48,108,6,2,1,3,12,1,0,72,40,6,6,2008q4,GI,1,1,1,1
369566,39,1,2007m8,27aug2007,2057.4199,1,55,408,6,3,3,3,10,3,0,41,35,1,6,2007q3,BE,1,1,1,0
369566,,2,2007m11,26nov2007,2038.573,1,56,408,6,3,3,3,10,3,0,41,35,1,6,2007q4,BE,1,1,1,0
369566,,3,2008m2,25feb2008,2058.689,1,56,420,6,3,3,3,10,3,0,41,35,1,6,2008q1,BE,1,1,1,0
369566,,4,2008m5,26may2008,2085.2676,1,56,420,6,3,3,3,10,3,0,41,35,1,6,2008q2,BE,1,1,1,0
